"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
146200,12,"English (American)","WG","First","White","Male",NA,"I100103",TRUE,FALSE,"Marchman","College","comprehension",19,TRUE,"All Data",1071,"All Data (n = 1071)"
146201,13,"English (American)","WG","First","White","Male",NA,"I100105",TRUE,FALSE,"Marchman","College","comprehension",136,TRUE,"All Data",1071,"All Data (n = 1071)"
146202,16,"English (American)","WG","First","White","Female",NA,"I100108",TRUE,FALSE,"Marchman","Some College","comprehension",214,TRUE,"All Data",1071,"All Data (n = 1071)"
146203,9,"English (American)","WG","Second","White","Male",NA,"I100109",TRUE,FALSE,"Marchman","Some Graduate","comprehension",29,TRUE,"All Data",1071,"All Data (n = 1071)"
146204,15,"English (American)","WG","Second","White","Female",NA,"I100110",TRUE,FALSE,"Marchman","Secondary","comprehension",302,TRUE,"All Data",1071,"All Data (n = 1071)"
146205,13,"English (American)","WG","Second","White","Female",NA,"I100111",TRUE,FALSE,"Marchman","College","comprehension",164,TRUE,"All Data",1071,"All Data (n = 1071)"
146206,10,"English (American)","WG","First","Hispanic","Female",NA,"I100112",TRUE,FALSE,"Marchman","Some College","comprehension",8,TRUE,"All Data",1071,"All Data (n = 1071)"
146207,14,"English (American)","WG","First","Hispanic","Female",NA,"I100114",TRUE,FALSE,"Marchman","Some College","comprehension",139,TRUE,"All Data",1071,"All Data (n = 1071)"
146208,8,"English (American)","WG","First","White","Female",NA,"I100115",TRUE,FALSE,"Marchman","College","comprehension",38,TRUE,"All Data",1071,"All Data (n = 1071)"
146209,12,"English (American)","WG","Second","White","Male",NA,"I100116",TRUE,FALSE,"Marchman","Secondary","comprehension",81,TRUE,"All Data",1071,"All Data (n = 1071)"
146210,14,"English (American)","WG","First","White","Male",NA,"I100118",TRUE,FALSE,"Marchman","College","comprehension",243,TRUE,"All Data",1071,"All Data (n = 1071)"
146211,10,"English (American)","WG","Second","Asian","Female",NA,"I100120",TRUE,FALSE,"Marchman","Graduate","comprehension",102,TRUE,"All Data",1071,"All Data (n = 1071)"
146212,10,"English (American)","WG","Second","White","Male",NA,"I100123",TRUE,FALSE,"Marchman","College","comprehension",39,TRUE,"All Data",1071,"All Data (n = 1071)"
146213,9,"English (American)","WG","First","White","Male",NA,"I100124",TRUE,FALSE,"Marchman","Some Graduate","comprehension",57,TRUE,"All Data",1071,"All Data (n = 1071)"
146214,8,"English (American)","WG","Second","White","Male",NA,"I100125",TRUE,FALSE,"Marchman","College","comprehension",7,TRUE,"All Data",1071,"All Data (n = 1071)"
146215,9,"English (American)","WG","First","White","Male",NA,"I100127",TRUE,FALSE,"Marchman","Secondary","comprehension",30,TRUE,"All Data",1071,"All Data (n = 1071)"
146216,12,"English (American)","WG","First","Asian","Male",NA,"I100129",TRUE,FALSE,"Marchman","Some Graduate","comprehension",121,TRUE,"All Data",1071,"All Data (n = 1071)"
146217,12,"English (American)","WG","First","White","Female",NA,"I100132",TRUE,FALSE,"Marchman","Graduate","comprehension",24,TRUE,"All Data",1071,"All Data (n = 1071)"
146218,15,"English (American)","WG","First","White","Male",NA,"I100137",TRUE,FALSE,"Marchman","Secondary","comprehension",73,TRUE,"All Data",1071,"All Data (n = 1071)"
146219,16,"English (American)","WG","First","White","Male",NA,"I100143",TRUE,FALSE,"Marchman","Secondary","comprehension",134,TRUE,"All Data",1071,"All Data (n = 1071)"
146220,15,"English (American)","WG","First","White","Male",NA,"I100144",TRUE,FALSE,"Marchman","College","comprehension",142,TRUE,"All Data",1071,"All Data (n = 1071)"
146221,11,"English (American)","WG","First","White","Male",NA,"I100145",TRUE,FALSE,"Marchman","Graduate","comprehension",140,TRUE,"All Data",1071,"All Data (n = 1071)"
146222,14,"English (American)","WG","First","White","Male",NA,"I100146",TRUE,FALSE,"Marchman","College","comprehension",243,TRUE,"All Data",1071,"All Data (n = 1071)"
146223,9,"English (American)","WG","First","White","Female",NA,"I100148",TRUE,FALSE,"Marchman","Some College","comprehension",10,TRUE,"All Data",1071,"All Data (n = 1071)"
146224,11,"English (American)","WG","Second","Black","Female",NA,"I100149",TRUE,FALSE,"Marchman","Secondary","comprehension",105,TRUE,"All Data",1071,"All Data (n = 1071)"
146225,14,"English (American)","WG","Second","White","Female",NA,"I100150",TRUE,FALSE,"Marchman","Some College","comprehension",268,TRUE,"All Data",1071,"All Data (n = 1071)"
146226,9,"English (American)","WG","Second","White","Male",NA,"I100151",TRUE,FALSE,"Marchman","Graduate","comprehension",23,TRUE,"All Data",1071,"All Data (n = 1071)"
146227,9,"English (American)","WG","First","White","Female",NA,"I100152",TRUE,FALSE,"Marchman","College","comprehension",17,TRUE,"All Data",1071,"All Data (n = 1071)"
146228,9,"English (American)","WG","Second","White","Female",NA,"I100153",TRUE,FALSE,"Marchman","Some College","comprehension",3,TRUE,"All Data",1071,"All Data (n = 1071)"
146229,13,"English (American)","WG","First","Black","Female",NA,"I100154",TRUE,FALSE,"Marchman","Graduate","comprehension",96,TRUE,"All Data",1071,"All Data (n = 1071)"
146230,15,"English (American)","WG","First","White","Male",NA,"I100155",TRUE,FALSE,"Marchman","College","comprehension",68,TRUE,"All Data",1071,"All Data (n = 1071)"
146231,12,"English (American)","WG","Second","White","Female",NA,"I100156",TRUE,FALSE,"Marchman","College","comprehension",98,TRUE,"All Data",1071,"All Data (n = 1071)"
146232,15,"English (American)","WG","Second","White","Female",NA,"I100157",TRUE,FALSE,"Marchman","Some College","comprehension",69,TRUE,"All Data",1071,"All Data (n = 1071)"
146233,15,"English (American)","WG","First","White","Female",NA,"I100158",TRUE,FALSE,"Marchman","College","comprehension",91,TRUE,"All Data",1071,"All Data (n = 1071)"
146234,13,"English (American)","WG","Third","White","Male",NA,"I100159",TRUE,FALSE,"Marchman","Some College","comprehension",52,TRUE,"All Data",1071,"All Data (n = 1071)"
146235,15,"English (American)","WG","First","Hispanic","Female",NA,"I100160",TRUE,FALSE,"Marchman","Some College","comprehension",324,TRUE,"All Data",1071,"All Data (n = 1071)"
146236,16,"English (American)","WG","Second","White","Male",NA,"I100161",TRUE,FALSE,"Marchman","Secondary","comprehension",218,TRUE,"All Data",1071,"All Data (n = 1071)"
146237,13,"English (American)","WG","First","Asian","Female",NA,"I100162",TRUE,FALSE,"Marchman","Some College","comprehension",135,TRUE,"All Data",1071,"All Data (n = 1071)"
146238,12,"English (American)","WG","Second","White","Female",NA,"I100163",TRUE,FALSE,"Marchman","Some Graduate","comprehension",242,TRUE,"All Data",1071,"All Data (n = 1071)"
146239,14,"English (American)","WG","Second","White","Male",NA,"I100164",TRUE,FALSE,"Marchman","Secondary","comprehension",90,TRUE,"All Data",1071,"All Data (n = 1071)"
146240,13,"English (American)","WG","First","White","Female",NA,"I100165",TRUE,FALSE,"Marchman","Some College","comprehension",119,TRUE,"All Data",1071,"All Data (n = 1071)"
146241,9,"English (American)","WG","First","White","Male",NA,"I100166",TRUE,FALSE,"Marchman","Some College","comprehension",13,TRUE,"All Data",1071,"All Data (n = 1071)"
146242,14,"English (American)","WG","Fourth","White","Female",NA,"I100167",TRUE,FALSE,"Marchman","Some College","comprehension",56,TRUE,"All Data",1071,"All Data (n = 1071)"
146243,10,"English (American)","WG","Second","Hispanic","Male",NA,"I100168",TRUE,FALSE,"Marchman","College","comprehension",26,TRUE,"All Data",1071,"All Data (n = 1071)"
146244,9,"English (American)","WG","First","White","Female",NA,"I100169",TRUE,FALSE,"Marchman","College","comprehension",96,TRUE,"All Data",1071,"All Data (n = 1071)"
146245,11,"English (American)","WG","Second","White","Male",NA,"I100170",TRUE,FALSE,"Marchman","Some College","comprehension",35,TRUE,"All Data",1071,"All Data (n = 1071)"
146246,15,"English (American)","WG","First","White","Female",NA,"I100171",TRUE,FALSE,"Marchman","Some Graduate","comprehension",45,TRUE,"All Data",1071,"All Data (n = 1071)"
146247,13,"English (American)","WG","First","White","Male",NA,"I100172",TRUE,FALSE,"Marchman","Some College","comprehension",171,TRUE,"All Data",1071,"All Data (n = 1071)"
146248,13,"English (American)","WG","Second","White","Male",NA,"I100173",TRUE,FALSE,"Marchman","Graduate","comprehension",194,TRUE,"All Data",1071,"All Data (n = 1071)"
146249,12,"English (American)","WG","Second","White","Male",NA,"I100174",TRUE,FALSE,"Marchman","College","comprehension",56,TRUE,"All Data",1071,"All Data (n = 1071)"
146250,13,"English (American)","WG","Third","White","Female",NA,"I100175",TRUE,FALSE,"Marchman","Secondary","comprehension",119,TRUE,"All Data",1071,"All Data (n = 1071)"
146251,15,"English (American)","WG","First","White","Male",NA,"I100176",TRUE,FALSE,"Marchman","College","comprehension",108,TRUE,"All Data",1071,"All Data (n = 1071)"
146252,11,"English (American)","WG","Second","White","Male",NA,"I100177",TRUE,FALSE,"Marchman","College","comprehension",38,TRUE,"All Data",1071,"All Data (n = 1071)"
146253,13,"English (American)","WG","First","White","Male",NA,"I100178",TRUE,FALSE,"Marchman","Some College","comprehension",37,TRUE,"All Data",1071,"All Data (n = 1071)"
146254,13,"English (American)","WG","First","White","Female",NA,"I100179",TRUE,FALSE,"Marchman","Some College","comprehension",99,TRUE,"All Data",1071,"All Data (n = 1071)"
146255,11,"English (American)","WG","First","White","Female",NA,"I100180",TRUE,FALSE,"Marchman","Some College","comprehension",111,TRUE,"All Data",1071,"All Data (n = 1071)"
146256,13,"English (American)","WG","First","Hispanic","Male",NA,"I100181",TRUE,FALSE,"Marchman","Graduate","comprehension",275,TRUE,"All Data",1071,"All Data (n = 1071)"
146257,16,"English (American)","WG","First","White","Male",NA,"I100182",TRUE,FALSE,"Marchman","College","comprehension",175,TRUE,"All Data",1071,"All Data (n = 1071)"
146258,11,"English (American)","WG","First","White","Male",NA,"I100183",TRUE,FALSE,"Marchman","College","comprehension",48,TRUE,"All Data",1071,"All Data (n = 1071)"
146259,15,"English (American)","WG","Second","White","Male",NA,"I100186",TRUE,FALSE,"Marchman","College","comprehension",80,TRUE,"All Data",1071,"All Data (n = 1071)"
146260,13,"English (American)","WG","First","White","Female",NA,"I100187",TRUE,FALSE,"Marchman","College","comprehension",120,TRUE,"All Data",1071,"All Data (n = 1071)"
146261,14,"English (American)","WG","Third","Hispanic","Male",NA,"I100188",TRUE,FALSE,"Marchman","College","comprehension",102,TRUE,"All Data",1071,"All Data (n = 1071)"
146262,8,"English (American)","WG","First","White","Female",NA,"I100189",TRUE,FALSE,"Marchman","College","comprehension",8,TRUE,"All Data",1071,"All Data (n = 1071)"
146263,16,"English (American)","WG","Third","White","Male",NA,"I100190",TRUE,FALSE,"Marchman","College","comprehension",184,TRUE,"All Data",1071,"All Data (n = 1071)"
146264,11,"English (American)","WG","Third","White","Male",NA,"I100191",TRUE,FALSE,"Marchman","Some College","comprehension",99,TRUE,"All Data",1071,"All Data (n = 1071)"
146265,10,"English (American)","WG","Third","White","Male",NA,"I100192",TRUE,FALSE,"Marchman","Some Graduate","comprehension",20,TRUE,"All Data",1071,"All Data (n = 1071)"
146266,13,"English (American)","WG","Third","White","Female",NA,"I100193",TRUE,FALSE,"Marchman","College","comprehension",158,TRUE,"All Data",1071,"All Data (n = 1071)"
146267,11,"English (American)","WG",NA,"White","Male",NA,"I100194",TRUE,FALSE,"Marchman","Some College","comprehension",6,TRUE,"All Data",1071,"All Data (n = 1071)"
146268,14,"English (American)","WG","Second","White","Female",NA,"I100195",TRUE,FALSE,"Marchman","Some College","comprehension",170,TRUE,"All Data",1071,"All Data (n = 1071)"
146269,14,"English (American)","WG","Second","White","Female",NA,"I100196",TRUE,FALSE,"Marchman","Some College","comprehension",210,TRUE,"All Data",1071,"All Data (n = 1071)"
146270,14,"English (American)","WG","First","Hispanic","Female",NA,"I100197",TRUE,FALSE,"Marchman","Secondary","comprehension",125,TRUE,"All Data",1071,"All Data (n = 1071)"
146271,8,"English (American)","WG","First","Asian","Male",NA,"I100198",TRUE,FALSE,"Marchman","Graduate","comprehension",26,TRUE,"All Data",1071,"All Data (n = 1071)"
146272,14,"English (American)","WG","First","White","Male",NA,"I100199",TRUE,FALSE,"Marchman","College","comprehension",80,TRUE,"All Data",1071,"All Data (n = 1071)"
146273,11,"English (American)","WG","First","White","Male",NA,"I100200",TRUE,FALSE,"Marchman","Some College","comprehension",96,TRUE,"All Data",1071,"All Data (n = 1071)"
146274,15,"English (American)","WG","First","White","Male",NA,"I100201",TRUE,FALSE,"Marchman","Some College","comprehension",127,TRUE,"All Data",1071,"All Data (n = 1071)"
146275,12,"English (American)","WG","Second","White","Male",NA,"I100202",TRUE,FALSE,"Marchman","College","comprehension",96,TRUE,"All Data",1071,"All Data (n = 1071)"
146276,14,"English (American)","WG","First","White","Male",NA,"I100203",TRUE,FALSE,"Marchman","College","comprehension",150,TRUE,"All Data",1071,"All Data (n = 1071)"
146277,11,"English (American)","WG","First","White","Female",NA,"I100204",TRUE,FALSE,"Marchman","Graduate","comprehension",14,TRUE,"All Data",1071,"All Data (n = 1071)"
146278,11,"English (American)","WG","Third","White","Female",NA,"I100205",TRUE,FALSE,"Marchman","Some College","comprehension",94,TRUE,"All Data",1071,"All Data (n = 1071)"
146279,14,"English (American)","WG","Second","Hispanic","Female",NA,"I100206",TRUE,FALSE,"Marchman","Some College","comprehension",194,TRUE,"All Data",1071,"All Data (n = 1071)"
146280,14,"English (American)","WG","Second","Hispanic","Female",NA,"I100207",TRUE,FALSE,"Marchman","Some College","comprehension",194,TRUE,"All Data",1071,"All Data (n = 1071)"
146281,12,"English (American)","WG","Second","White","Male",NA,"I100208",TRUE,FALSE,"Marchman","Secondary","comprehension",42,TRUE,"All Data",1071,"All Data (n = 1071)"
146282,10,"English (American)","WG","First","White","Female",NA,"I100209",TRUE,FALSE,"Marchman","Some College","comprehension",106,TRUE,"All Data",1071,"All Data (n = 1071)"
146283,9,"English (American)","WG","First","White","Male",NA,"I100210",TRUE,FALSE,"Marchman","Some College","comprehension",19,TRUE,"All Data",1071,"All Data (n = 1071)"
146284,15,"English (American)","WG","Third","White","Male",NA,"I100211",TRUE,FALSE,"Marchman","Secondary","comprehension",219,TRUE,"All Data",1071,"All Data (n = 1071)"
146285,9,"English (American)","WG","First","Hispanic","Female",NA,"I100212",TRUE,FALSE,"Marchman","College","comprehension",9,TRUE,"All Data",1071,"All Data (n = 1071)"
146286,12,"English (American)","WG","First","Black","Male",NA,"I100213",TRUE,FALSE,"Marchman","Some College","comprehension",66,TRUE,"All Data",1071,"All Data (n = 1071)"
146287,11,"English (American)","WG","Second","White","Female",NA,"I100214",TRUE,FALSE,"Marchman","Secondary","comprehension",21,TRUE,"All Data",1071,"All Data (n = 1071)"
146288,8,"English (American)","WG","Second","White","Male",NA,"I100215",TRUE,FALSE,"Marchman","College","comprehension",42,TRUE,"All Data",1071,"All Data (n = 1071)"
146289,12,"English (American)","WG","Second","White","Female",NA,"I100216",TRUE,FALSE,"Marchman","Some College","comprehension",365,TRUE,"All Data",1071,"All Data (n = 1071)"
146290,15,"English (American)","WG","First","Other","Female",NA,"I100217",TRUE,FALSE,"Marchman","Some College","comprehension",97,TRUE,"All Data",1071,"All Data (n = 1071)"
146291,11,"English (American)","WG","Second","White","Female",NA,"I100218",TRUE,FALSE,"Marchman","Secondary","comprehension",141,TRUE,"All Data",1071,"All Data (n = 1071)"
146292,11,"English (American)","WG","Second","White","Female",NA,"I100219",TRUE,FALSE,"Marchman","Secondary","comprehension",153,TRUE,"All Data",1071,"All Data (n = 1071)"
146293,12,"English (American)","WG","Second","White","Female",NA,"I100220",TRUE,FALSE,"Marchman","Some College","comprehension",129,TRUE,"All Data",1071,"All Data (n = 1071)"
146294,12,"English (American)","WG","Second","White","Male",NA,"I100221",TRUE,FALSE,"Marchman","College","comprehension",64,TRUE,"All Data",1071,"All Data (n = 1071)"
146295,13,"English (American)","WG","First","White","Male",NA,"I100223",TRUE,FALSE,"Marchman","Some College","comprehension",60,TRUE,"All Data",1071,"All Data (n = 1071)"
146296,9,"English (American)","WG","First","White","Female",NA,"I100224",TRUE,FALSE,"Marchman","Some College","comprehension",55,TRUE,"All Data",1071,"All Data (n = 1071)"
146297,11,"English (American)","WG","First","White","Male",NA,"I100225",TRUE,FALSE,"Marchman","College","comprehension",18,TRUE,"All Data",1071,"All Data (n = 1071)"
146298,10,"English (American)","WG","Second","White","Male",NA,"I100226",TRUE,FALSE,"Marchman","College","comprehension",0,TRUE,"All Data",1071,"All Data (n = 1071)"
146299,13,"English (American)","WG","First","White","Female",NA,"I100227",TRUE,FALSE,"Marchman","Secondary","comprehension",91,TRUE,"All Data",1071,"All Data (n = 1071)"
146300,14,"English (American)","WG","First","White","Female",NA,"I100228",TRUE,FALSE,"Marchman","College","comprehension",217,TRUE,"All Data",1071,"All Data (n = 1071)"
146301,10,"English (American)","WG","First","White","Female",NA,"I100229",TRUE,FALSE,"Marchman","Graduate","comprehension",8,TRUE,"All Data",1071,"All Data (n = 1071)"
146302,14,"English (American)","WG","Second","White","Female",NA,"I100230",TRUE,FALSE,"Marchman","Graduate","comprehension",44,TRUE,"All Data",1071,"All Data (n = 1071)"
146303,14,"English (American)","WG","Third","Hispanic","Male",NA,"I100231",TRUE,FALSE,"Marchman","Some College","comprehension",176,TRUE,"All Data",1071,"All Data (n = 1071)"
146304,15,"English (American)","WG","First","White","Male",NA,"I100232",TRUE,FALSE,"Marchman","College","comprehension",282,TRUE,"All Data",1071,"All Data (n = 1071)"
146305,9,"English (American)","WG","Second","Asian","Female",NA,"I100233",TRUE,FALSE,"Marchman","College","comprehension",17,TRUE,"All Data",1071,"All Data (n = 1071)"
146306,15,"English (American)","WG","First","White","Female",NA,"I100234",TRUE,FALSE,"Marchman","College","comprehension",229,TRUE,"All Data",1071,"All Data (n = 1071)"
146307,16,"English (American)","WG","Second","White","Male",NA,"I100235",TRUE,FALSE,"Marchman","Secondary","comprehension",109,TRUE,"All Data",1071,"All Data (n = 1071)"
146308,16,"English (American)","WG","First","White","Male",NA,"I100236",TRUE,FALSE,"Marchman","College","comprehension",341,TRUE,"All Data",1071,"All Data (n = 1071)"
146309,9,"English (American)","WG","First","White","Male",NA,"I100237",TRUE,FALSE,"Marchman","Some College","comprehension",2,TRUE,"All Data",1071,"All Data (n = 1071)"
146310,14,"English (American)","WG","Second","White","Male",NA,"I100238",TRUE,FALSE,"Marchman","College","comprehension",243,TRUE,"All Data",1071,"All Data (n = 1071)"
146311,12,"English (American)","WG","Second","White","Female",NA,"I100239",TRUE,FALSE,"Marchman","Secondary","comprehension",32,TRUE,"All Data",1071,"All Data (n = 1071)"
146312,13,"English (American)","WG","First","White","Female",NA,"I100241",TRUE,FALSE,"Marchman","Secondary","comprehension",45,TRUE,"All Data",1071,"All Data (n = 1071)"
146313,14,"English (American)","WG","First","White","Male",NA,"I100242",TRUE,FALSE,"Marchman","Secondary","comprehension",179,TRUE,"All Data",1071,"All Data (n = 1071)"
146314,11,"English (American)","WG","First","White","Female",NA,"I100243",TRUE,FALSE,"Marchman","Graduate","comprehension",54,TRUE,"All Data",1071,"All Data (n = 1071)"
146315,10,"English (American)","WG","Fourth","White","Female",NA,"I100244",TRUE,FALSE,"Marchman","College","comprehension",43,TRUE,"All Data",1071,"All Data (n = 1071)"
146316,12,"English (American)","WG","First","Hispanic","Female",NA,"I100245",TRUE,FALSE,"Marchman","College","comprehension",186,TRUE,"All Data",1071,"All Data (n = 1071)"
146317,10,"English (American)","WG","First","White","Male",NA,"I100246",TRUE,FALSE,"Marchman","Some College","comprehension",34,TRUE,"All Data",1071,"All Data (n = 1071)"
146318,15,"English (American)","WG","Fourth","White","Male",NA,"I100247",TRUE,FALSE,"Marchman","Some College","comprehension",56,TRUE,"All Data",1071,"All Data (n = 1071)"
146319,12,"English (American)","WG","First","White","Male",NA,"I100248",TRUE,FALSE,"Marchman","Graduate","comprehension",17,TRUE,"All Data",1071,"All Data (n = 1071)"
146320,11,"English (American)","WG","First","White","Male",NA,"I100269",TRUE,FALSE,"Marchman","Graduate","comprehension",126,TRUE,"All Data",1071,"All Data (n = 1071)"
146321,16,"English (American)","WG","Third","White","Female",NA,"I100270",TRUE,FALSE,"Marchman","Some College","comprehension",158,TRUE,"All Data",1071,"All Data (n = 1071)"
146322,11,"English (American)","WG","Second","White","Female",NA,"I100271",TRUE,FALSE,"Marchman","Some College","comprehension",91,TRUE,"All Data",1071,"All Data (n = 1071)"
146323,15,"English (American)","WG","First","White","Male",NA,"I100272",TRUE,FALSE,"Marchman","Graduate","comprehension",239,TRUE,"All Data",1071,"All Data (n = 1071)"
146324,15,"English (American)","WG","First","White","Female",NA,"I100273",TRUE,FALSE,"Marchman","Graduate","comprehension",158,TRUE,"All Data",1071,"All Data (n = 1071)"
146325,12,"English (American)","WG","First","White","Female",NA,"I100274",TRUE,FALSE,"Marchman","College","comprehension",52,TRUE,"All Data",1071,"All Data (n = 1071)"
146326,14,"English (American)","WG","First","White","Female",NA,"I100275",TRUE,FALSE,"Marchman","Some College","comprehension",140,TRUE,"All Data",1071,"All Data (n = 1071)"
146327,11,"English (American)","WG","First","Hispanic","Female",NA,"I100276",TRUE,FALSE,"Marchman","Some College","comprehension",34,TRUE,"All Data",1071,"All Data (n = 1071)"
146328,14,"English (American)","WG","Second","White","Male",NA,"I100277",TRUE,FALSE,"Marchman","Some College","comprehension",35,TRUE,"All Data",1071,"All Data (n = 1071)"
146329,10,"English (American)","WG","First","White","Male",NA,"I100278",TRUE,FALSE,"Marchman","Some Graduate","comprehension",118,TRUE,"All Data",1071,"All Data (n = 1071)"
146330,15,"English (American)","WG","Second","White","Female",NA,"I100279",TRUE,FALSE,"Marchman","Some College","comprehension",221,TRUE,"All Data",1071,"All Data (n = 1071)"
146331,14,"English (American)","WG","First","White","Male",NA,"I100280",TRUE,FALSE,"Marchman","College","comprehension",151,TRUE,"All Data",1071,"All Data (n = 1071)"
146332,10,"English (American)","WG","First","White","Male",NA,"I100282",TRUE,FALSE,"Marchman","Some College","comprehension",31,TRUE,"All Data",1071,"All Data (n = 1071)"
146333,10,"English (American)","WG","First","White","Male",NA,"I100283",TRUE,FALSE,"Marchman","Some College","comprehension",33,TRUE,"All Data",1071,"All Data (n = 1071)"
146334,15,"English (American)","WG","Second","Other","Male",NA,"I100284",TRUE,FALSE,"Marchman","College","comprehension",101,TRUE,"All Data",1071,"All Data (n = 1071)"
146335,11,"English (American)","WG","First","White","Female",NA,"I100285",TRUE,FALSE,"Marchman","College","comprehension",34,TRUE,"All Data",1071,"All Data (n = 1071)"
146336,10,"English (American)","WG","Second","White","Female",NA,"I100286",TRUE,FALSE,"Marchman","College","comprehension",107,TRUE,"All Data",1071,"All Data (n = 1071)"
146337,13,"English (American)","WG","Third","White","Male",NA,"I100287",TRUE,FALSE,"Marchman","Some College","comprehension",45,TRUE,"All Data",1071,"All Data (n = 1071)"
146338,13,"English (American)","WG","Second","White","Male",NA,"I100288",TRUE,FALSE,"Marchman","Some College","comprehension",45,TRUE,"All Data",1071,"All Data (n = 1071)"
146339,11,"English (American)","WG","First","White","Female",NA,"I100289",TRUE,FALSE,"Marchman","Secondary","comprehension",74,TRUE,"All Data",1071,"All Data (n = 1071)"
146340,15,"English (American)","WG","Second","White","Female",NA,"I100290",TRUE,FALSE,"Marchman","Some College","comprehension",256,TRUE,"All Data",1071,"All Data (n = 1071)"
146341,15,"English (American)","WG","Third","Black","Female",NA,"I100291",TRUE,FALSE,"Marchman","College","comprehension",47,TRUE,"All Data",1071,"All Data (n = 1071)"
146342,16,"English (American)","WG","First","White","Male",NA,"I100292",TRUE,FALSE,"Marchman","College","comprehension",171,TRUE,"All Data",1071,"All Data (n = 1071)"
146343,11,"English (American)","WG","Second","White","Female",NA,"I100293",TRUE,FALSE,"Marchman","College","comprehension",183,TRUE,"All Data",1071,"All Data (n = 1071)"
146344,15,"English (American)","WG","Second","White","Male",NA,"I100294",TRUE,FALSE,"Marchman","Some College","comprehension",117,TRUE,"All Data",1071,"All Data (n = 1071)"
146345,11,"English (American)","WG","First","White","Male",NA,"I100295",TRUE,FALSE,"Marchman","College","comprehension",106,TRUE,"All Data",1071,"All Data (n = 1071)"
146346,12,"English (American)","WG","Second","White","Female",NA,"I100296",TRUE,FALSE,"Marchman","College","comprehension",87,TRUE,"All Data",1071,"All Data (n = 1071)"
146347,11,"English (American)","WG","Second","Hispanic","Female",NA,"I100297",TRUE,FALSE,"Marchman","Secondary","comprehension",64,TRUE,"All Data",1071,"All Data (n = 1071)"
146348,12,"English (American)","WG","First","White","Male",NA,"I100302",TRUE,FALSE,"Marchman","Secondary","comprehension",131,TRUE,"All Data",1071,"All Data (n = 1071)"
146349,11,"English (American)","WG","Second","White","Female",NA,"I100303",TRUE,FALSE,"Marchman","Secondary","comprehension",40,TRUE,"All Data",1071,"All Data (n = 1071)"
146350,11,"English (American)","WG","First","White","Male",NA,"I100304",TRUE,FALSE,"Marchman","Secondary","comprehension",231,TRUE,"All Data",1071,"All Data (n = 1071)"
146351,14,"English (American)","WG","Second","White","Female",NA,"I100305",TRUE,FALSE,"Marchman","College","comprehension",227,TRUE,"All Data",1071,"All Data (n = 1071)"
146352,16,"English (American)","WG","Second","White","Female",NA,"I100322",TRUE,FALSE,"Marchman","Secondary","comprehension",102,TRUE,"All Data",1071,"All Data (n = 1071)"
146353,11,"English (American)","WG","First","White","Male",NA,"I100327",TRUE,FALSE,"Marchman","Some College","comprehension",42,TRUE,"All Data",1071,"All Data (n = 1071)"
146354,15,"English (American)","WG","First","White","Male",NA,"I100328",TRUE,FALSE,"Marchman","Secondary","comprehension",54,TRUE,"All Data",1071,"All Data (n = 1071)"
146355,15,"English (American)","WG","First","White","Male",NA,"I100329",TRUE,FALSE,"Marchman","College","comprehension",378,TRUE,"All Data",1071,"All Data (n = 1071)"
146356,12,"English (American)","WG","First","White","Male",NA,"I100330",TRUE,FALSE,"Marchman","College","comprehension",82,TRUE,"All Data",1071,"All Data (n = 1071)"
146357,9,"English (American)","WG","Third","White","Female",NA,"I100331",TRUE,FALSE,"Marchman","Secondary","comprehension",134,TRUE,"All Data",1071,"All Data (n = 1071)"
146358,12,"English (American)","WG","Second","Black","Male",NA,"I100332",TRUE,FALSE,"Marchman","Secondary","comprehension",161,TRUE,"All Data",1071,"All Data (n = 1071)"
146359,13,"English (American)","WG","Third","Hispanic","Female",NA,"I100400",TRUE,FALSE,"Marchman","Some College","comprehension",140,TRUE,"All Data",1071,"All Data (n = 1071)"
146360,15,"English (American)","WG","First","White","Male",NA,"I100406",TRUE,FALSE,"Marchman","College","comprehension",80,TRUE,"All Data",1071,"All Data (n = 1071)"
146361,12,"English (American)","WG","First","White","Male",NA,"I100523",TRUE,FALSE,"Marchman","Secondary","comprehension",46,TRUE,"All Data",1071,"All Data (n = 1071)"
146362,12,"English (American)","WG","Third","White","Female",NA,"I100531",TRUE,FALSE,"Marchman","Some College","comprehension",102,TRUE,"All Data",1071,"All Data (n = 1071)"
146363,16,"English (American)","WG","First","White","Male",NA,"I100532",TRUE,FALSE,"Marchman","Some College","comprehension",223,TRUE,"All Data",1071,"All Data (n = 1071)"
146364,16,"English (American)","WG","First","White","Female",NA,"I100533",TRUE,FALSE,"Marchman","Graduate","comprehension",40,TRUE,"All Data",1071,"All Data (n = 1071)"
146365,16,"English (American)","WG","First","White","Female",NA,"I100538",TRUE,FALSE,"Marchman","Some College","comprehension",150,TRUE,"All Data",1071,"All Data (n = 1071)"
146366,17,"English (American)","WG","First","White","Male",NA,"I100539",TRUE,FALSE,"Marchman","Graduate","comprehension",256,TRUE,"All Data",1071,"All Data (n = 1071)"
146367,10,"English (American)","WG","First","White","Female",NA,"I100544",TRUE,FALSE,"Marchman","Some College","comprehension",34,TRUE,"All Data",1071,"All Data (n = 1071)"
